graph_id,graph_hash,m,n,sample_id,seed,delete_probability,probability_bucket_index,attempt_index,deleted_cross_edges,deleted_edge_count,num_edges,L,x_star_bits,x_star_index,mis_size,x_star_left_count,x_star_right_count
cklr_m11_s105_740a1c05b66b88b2,740a1c05b66b88b2,11,41,105,248971314854543991,0.05,1,26,"[[0,0,1],[1,5,0],[2,5,1],[4,0,0],[4,3,1],[4,4,1],[5,4,2],[6,4,1],[7,9,1],[10,5,1],[10,9,1]]",11,349,15990,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s106_a03605d81b31f456,a03605d81b31f456,11,41,106,3699969443668225969,0.05,1,27,"[[0,4,2],[3,0,0],[3,3,1],[5,1,0],[5,8,1],[7,0,0],[7,0,1],[7,6,1],[8,5,1],[9,3,2],[10,3,1],[10,4,2]]",12,348,15949,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s107_95f086ead877fc2f,95f086ead877fc2f,11,41,107,3241058218129825493,0.05,1,28,"[[0,5,2],[1,1,0],[2,0,0],[2,2,2],[2,5,0],[2,7,1],[3,1,0],[3,1,2],[3,4,0],[3,6,2],[4,9,0],[5,2,0],[5,8,2],[6,7,2],[9,3,2],[10,6,1]]",16,344,15785,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s108_17f6edebc34d0ef3,17f6edebc34d0ef3,11,41,108,2387116983692171704,0.05,1,29,"[[0,1,1],[2,4,0],[4,6,0],[5,9,2],[6,4,1],[6,5,2],[7,2,2],[7,5,2],[7,8,1],[7,9,0],[8,4,1],[9,2,0],[10,2,1]]",13,347,15908,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s109_83ca283495919d5e,83ca283495919d5e,11,41,109,2689714879781163671,0.05,1,30,"[[0,3,2],[2,4,0],[2,4,2],[3,5,1],[3,9,0],[4,0,2],[4,8,0],[5,5,0],[5,7,1],[5,8,1],[6,1,1],[6,4,1],[8,3,2],[8,6,2],[8,9,2],[10,2,1]]",16,344,15785,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s110_96db601775236a00,96db601775236a00,11,41,110,4851156870575174746,0.07,2,1,"[[0,7,1],[1,4,1],[2,0,2],[2,2,1],[4,1,0],[4,4,0],[4,6,2],[4,7,2],[5,3,2],[6,3,2],[6,4,2],[7,0,1],[7,0,2],[7,7,1],[8,5,1],[8,9,2],[9,1,0],[9,2,2],[9,3,1],[9,3,2],[9,4,2],[9,8,2],[10,0,0],[10,6,2],[10,7,2]]",25,335,15416,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s111_f183314ca0a67a30,f183314ca0a67a30,11,41,111,4269528992638588545,0.07,2,2,"[[1,2,0],[2,2,2],[2,6,0],[2,8,0],[3,1,2],[3,2,1],[4,4,2],[5,3,1],[5,8,1],[7,8,0],[7,9,1],[8,0,2],[9,3,2],[10,2,2],[10,9,1]]",15,345,15826,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s112_a358f5704a19b4c9,a358f5704a19b4c9,11,41,112,3449803196323315291,0.07,2,3,"[[0,0,0],[0,9,1],[1,0,0],[1,5,1],[1,6,0],[1,7,2],[1,8,2],[2,2,0],[2,4,2],[2,7,2],[2,9,1],[3,2,1],[3,5,0],[3,6,0],[5,4,2],[7,5,1],[7,9,1],[8,0,2],[8,1,1],[8,8,1],[9,7,1]]",21,339,15580,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s113_9a10dd9611b7da97,9a10dd9611b7da97,11,41,113,2365841170082434055,0.07,2,4,"[[0,1,1],[0,2,0],[0,5,1],[0,8,0],[1,9,0],[2,3,0],[2,9,1],[3,8,2],[4,1,2],[4,3,0],[4,3,1],[5,9,0],[7,0,1],[7,8,0],[8,4,2],[8,5,1],[8,7,2],[8,9,1],[9,6,2],[9,7,2],[9,9,0],[10,2,2],[10,8,0],[10,9,0]]",24,336,15457,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s114_b45a5a5fd8429249,b45a5a5fd8429249,11,41,114,5247075608871460685,0.07,2,5,"[[0,0,0],[0,8,2],[1,0,2],[1,8,1],[2,0,2],[4,1,0],[4,4,2],[5,7,2],[5,8,0],[6,1,1],[6,5,0],[6,6,2],[6,7,2],[7,4,0],[7,7,1],[8,5,2],[9,5,0],[9,6,0]]",18,342,15703,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s115_daea454bfec54a9b,daea454bfec54a9b,11,41,115,8327665701587427160,0.07,2,6,"[[0,0,1],[0,4,2],[1,3,1],[2,9,2],[3,2,1],[3,9,0],[4,0,2],[4,2,1],[4,4,0],[5,2,1],[5,4,2],[5,6,2],[5,9,1],[5,9,2],[6,0,1],[6,1,0],[6,3,0],[6,4,1],[6,8,1],[7,4,0],[7,6,1],[8,1,2],[8,3,2],[8,7,2],[8,8,0],[8,8,1],[9,2,1],[9,8,1],[9,9,2]]",29,331,15252,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s116_a741f0a1da87772e,a741f0a1da87772e,11,41,116,3620984190493990549,0.07,2,7,"[[0,1,1],[0,1,2],[1,8,1],[1,9,0],[2,0,1],[2,1,0],[2,2,1],[2,5,0],[2,8,0],[3,0,1],[3,1,1],[3,3,1],[3,6,1],[3,8,0],[5,0,1],[6,1,2],[6,5,0],[7,1,1],[7,4,1],[8,3,2],[8,4,0],[8,9,1],[9,4,2],[10,0,0],[10,2,2],[10,3,0],[10,4,2],[10,8,1],[10,8,2]]",29,331,15252,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s117_918a715ad515e997,918a715ad515e997,11,41,117,2637832792148717188,0.07,2,8,"[[0,6,2],[1,6,2],[2,1,0],[2,3,0],[2,8,2],[3,9,1],[4,4,0],[4,7,0],[5,2,1],[5,8,2],[6,0,1],[6,1,1],[6,5,0],[6,9,2],[7,0,1],[7,1,1],[7,2,1],[8,7,0],[9,1,0],[10,1,2],[10,3,1]]",21,339,15580,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s118_225849df42ad9fd8,225849df42ad9fd8,11,41,118,3138700362564288902,0.07,2,9,"[[0,5,2],[0,9,2],[1,1,1],[1,1,2],[1,3,0],[1,9,0],[2,2,2],[2,3,1],[2,3,2],[2,4,1],[2,8,1],[3,8,2],[4,5,1],[5,4,1],[7,4,2],[7,5,2],[7,6,0],[8,7,1],[9,3,2],[10,7,0]]",20,340,15621,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s119_928fa7ce6e16af5d,928fa7ce6e16af5d,11,41,119,761197292110755402,0.07,2,10,"[[0,4,0],[1,0,0],[1,2,2],[1,3,2],[1,6,2],[2,5,1],[2,7,1],[3,3,1],[3,4,0],[3,9,0],[4,0,0],[4,2,1],[4,5,0],[5,1,1],[5,8,0],[5,9,0],[6,4,2],[6,5,0],[8,1,1],[9,7,0],[9,7,1],[9,7,2]]",22,338,15539,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s120_dc2cfa7915dfa2e9,dc2cfa7915dfa2e9,11,41,120,760531741212071335,0.07,2,11,"[[0,0,0],[0,6,2],[1,0,1],[1,4,0],[1,4,2],[1,5,1],[2,0,1],[2,3,0],[2,6,2],[3,0,1],[3,2,2],[3,6,2],[4,0,0],[4,5,2],[4,7,0],[5,0,0],[5,1,0],[7,1,2],[8,8,1],[9,5,2],[9,7,0],[10,1,1]]",22,338,15539,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s121_be85309b526fa280,be85309b526fa280,11,41,121,4394620852346796832,0.07,2,12,"[[0,2,2],[0,3,1],[1,0,1],[1,1,2],[1,4,0],[2,1,2],[4,9,1],[5,1,1],[5,3,0],[5,4,1],[5,6,1],[5,9,0],[6,3,0],[6,5,2],[7,3,1],[7,8,0],[8,3,1],[8,8,1],[9,4,0],[9,8,2],[10,1,0]]",21,339,15580,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s122_0f20a1d54edeb89e,0f20a1d54edeb89e,11,41,122,6776119475998919115,0.07,2,13,"[[0,2,2],[0,3,1],[0,9,1],[1,6,0],[1,9,1],[2,3,2],[2,5,0],[2,7,1],[2,8,2],[3,0,2],[3,3,0],[3,8,0],[4,3,1],[4,6,0],[5,1,1],[6,5,2],[6,7,2],[7,3,1],[7,9,0],[8,0,2],[8,1,0],[8,2,1],[8,5,2],[8,6,0],[8,9,2],[9,0,0],[9,2,2],[9,5,0],[9,8,2],[10,1,0],[10,5,2],[10,8,2]]",32,328,15129,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s123_93a5144f69730a5d,93a5144f69730a5d,11,41,123,2808280731676113200,0.07,2,14,"[[0,1,2],[0,4,0],[0,4,1],[0,8,0],[0,9,2],[1,0,2],[1,1,1],[1,5,2],[2,5,2],[2,6,0],[2,7,0],[3,7,0],[4,9,0],[5,0,0],[5,0,2],[5,1,1],[5,2,0],[5,4,2],[6,0,0],[8,6,1],[8,8,2],[9,0,0],[9,7,2],[10,9,1]]",24,336,15457,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s124_cbe3354809c9fb3f,cbe3354809c9fb3f,11,41,124,5594957366074128864,0.07,2,15,"[[1,1,1],[2,0,1],[2,4,1],[2,5,2],[2,6,0],[2,6,2],[2,7,0],[2,9,0],[3,0,2],[3,2,0],[4,1,0],[4,4,0],[4,8,0],[5,0,1],[5,2,1],[5,3,1],[5,8,1],[6,3,2],[6,7,1],[7,1,1],[7,3,1],[7,6,1],[8,3,1],[9,3,1],[9,7,2],[10,8,1]]",26,334,15375,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s125_b3896011e639e587,b3896011e639e587,11,41,125,5332367176297456264,0.07,2,16,"[[0,5,2],[1,7,2],[2,4,1],[2,7,0],[3,1,1],[3,6,1],[5,3,2],[5,4,1],[5,6,0],[5,6,2],[5,8,0],[5,8,2],[6,2,1],[6,3,1],[6,8,2],[7,2,0],[7,2,1],[7,2,2],[8,2,2],[8,7,1],[9,4,2],[9,6,2],[10,7,2]]",23,337,15498,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s126_45dbd2ac1b77b42a,45dbd2ac1b77b42a,11,41,126,6802510811105966946,0.07,2,17,"[[0,1,0],[0,4,2],[1,1,1],[2,6,1],[3,7,1],[3,8,0],[4,3,0],[4,6,1],[5,5,0],[5,9,0],[6,9,2],[7,0,0],[7,7,2],[7,8,2],[8,3,1],[8,3,2],[8,4,0],[9,5,0],[10,0,1],[10,1,0],[10,3,2],[10,4,2],[10,6,1]]",23,337,15498,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s127_9c0606af45e46904,9c0606af45e46904,11,41,127,7552507435008259564,0.07,2,18,"[[0,4,0],[0,4,1],[2,0,2],[2,4,0],[2,5,1],[2,9,1],[2,9,2],[3,0,0],[3,0,2],[3,3,0],[3,4,0],[5,1,2],[6,7,0],[7,0,2],[7,1,2],[7,2,0],[7,8,2],[8,5,0],[9,7,0],[9,9,2],[10,7,1]]",21,339,15580,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s128_388c4f0b7dddcb45,388c4f0b7dddcb45,11,41,128,7023842445345368514,0.07,2,19,"[[0,3,1],[0,4,2],[0,5,2],[1,2,0],[1,4,0],[1,4,2],[1,5,1],[1,9,2],[2,2,0],[2,3,0],[2,4,1],[2,5,2],[3,5,2],[3,7,0],[4,3,2],[4,6,0],[5,5,0],[7,2,0],[7,6,1],[8,1,0],[8,3,0],[8,9,0],[9,0,1],[9,1,1],[9,2,1],[10,1,2],[10,3,2]]",27,333,15334,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s129_90c694272204e844,90c694272204e844,11,41,129,8608789235978687764,0.07,2,20,"[[0,1,2],[0,5,0],[2,3,1],[3,1,2],[4,9,1],[5,0,2],[5,1,1],[5,1,2],[5,2,0],[6,1,0],[6,5,0],[6,8,0],[6,9,0],[6,9,2],[7,1,1],[7,7,0],[8,2,2],[9,0,2],[10,0,2],[10,1,0],[10,6,1],[10,9,0]]",22,338,15539,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s130_cc98da79086a5ef4,cc98da79086a5ef4,11,41,130,5625261747477241580,0.07,2,21,"[[0,3,2],[0,6,2],[1,2,0],[1,3,1],[1,3,2],[1,6,0],[1,8,1],[2,0,2],[2,5,0],[3,1,1],[3,2,2],[4,5,0],[4,8,1],[4,9,0],[4,9,1],[5,0,1],[5,4,1],[5,6,0],[6,1,0],[7,1,0],[7,4,2],[8,5,1],[8,6,0],[9,5,2],[9,8,2],[10,6,2]]",26,334,15375,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s131_9f38680b78d95925,9f38680b78d95925,11,41,131,5119539418444637257,0.07,2,22,"[[0,5,1],[0,8,0],[0,9,2],[1,0,2],[2,2,0],[2,5,1],[3,1,2],[3,6,1],[4,1,0],[5,0,1],[5,7,2],[6,3,0],[7,1,0],[7,6,1],[8,1,2],[8,6,0],[8,8,2],[10,1,0]]",18,342,15703,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s132_fbc4174a852c1fc9,fbc4174a852c1fc9,11,41,132,4658855058854016307,0.07,2,23,"[[0,1,1],[0,5,2],[0,6,2],[2,0,0],[2,0,1],[2,4,1],[2,7,1],[2,9,1],[3,0,1],[3,2,2],[3,3,1],[3,5,2],[5,7,2],[6,0,2],[8,0,0],[8,7,2],[8,9,2],[9,8,2],[10,2,1],[10,5,0],[10,5,1]]",21,339,15580,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s133_c72a3047ba86fea9,c72a3047ba86fea9,11,41,133,8559876875605749199,0.07,2,24,"[[0,6,0],[1,1,1],[1,8,0],[2,1,2],[2,2,0],[2,6,0],[3,7,2],[3,8,2],[3,9,0],[4,2,1],[4,6,1],[4,9,0],[5,3,2],[7,3,0],[7,4,1],[8,2,0],[9,0,1],[9,4,2],[9,6,0],[9,8,2],[10,4,2],[10,9,1]]",22,338,15539,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s134_a9bd2b4cf8ab073a,a9bd2b4cf8ab073a,11,41,134,7594114851902307384,0.07,2,25,"[[0,7,2],[0,9,0],[1,7,0],[2,2,0],[2,9,1],[3,7,0],[4,2,0],[4,5,2],[5,3,1],[5,5,1],[6,0,2],[6,6,1],[7,0,2],[8,0,1],[8,8,0],[9,2,0],[9,2,2],[9,8,2],[9,9,0],[9,9,2],[10,0,1],[10,4,2]]",22,338,15539,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s135_c780479a6f78d9ad,c780479a6f78d9ad,11,41,135,3985448318681724812,0.07,2,26,"[[0,5,0],[1,8,0],[2,2,2],[3,2,0],[4,3,0],[4,4,0],[4,8,1],[5,3,1],[6,1,0],[6,2,1],[6,5,2],[6,8,1],[7,1,2],[7,7,2],[7,8,1],[8,4,0],[9,4,1],[10,0,2],[10,2,1],[10,4,2]]",20,340,15621,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s136_650c4e71b7859487,650c4e71b7859487,11,41,136,1937279776705305976,0.07,2,27,"[[0,0,0],[1,4,1],[1,8,1],[2,1,2],[2,8,0],[3,8,0],[3,9,0],[4,2,2],[5,6,1],[6,2,2],[6,4,2],[7,8,1],[9,2,0],[9,3,0],[9,5,2],[9,7,0],[9,7,1],[9,7,2],[9,8,0],[10,5,1]]",20,340,15621,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s137_f736a07cf6474c2a,f736a07cf6474c2a,11,41,137,5476057711786791068,0.07,2,28,"[[1,6,0],[2,2,0],[2,5,1],[2,9,0],[2,9,2],[3,2,1],[5,7,2],[5,9,1],[6,1,2],[6,6,2],[7,2,1],[7,4,0],[7,9,0],[8,5,1],[8,7,0],[8,8,2],[9,5,2],[10,8,1]]",18,342,15703,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s138_589443cb747dc4ff,589443cb747dc4ff,11,41,138,6378389969081605421,0.07,2,29,"[[0,0,1],[0,8,0],[1,6,2],[2,0,0],[2,1,0],[2,5,0],[2,6,1],[4,2,0],[4,4,0],[4,4,1],[4,5,1],[4,7,1],[5,1,0],[5,7,0],[5,8,0],[6,0,2],[6,2,0],[7,6,2],[7,8,1],[8,3,1],[8,4,0],[8,7,0],[8,7,2],[9,1,0],[9,4,1],[9,5,0],[9,5,1],[9,8,2],[10,0,1],[10,3,2],[10,5,2],[10,9,0]]",32,328,15129,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s139_0b48ffd9e59e5d98,0b48ffd9e59e5d98,11,41,139,2701439118806781380,0.07,2,30,"[[0,0,0],[0,7,1],[0,8,2],[1,7,2],[2,3,0],[2,5,0],[2,5,1],[2,7,1],[2,8,0],[3,2,0],[3,2,1],[3,2,2],[3,3,2],[4,1,2],[5,1,0],[6,3,1],[6,7,0],[6,7,2],[8,0,1],[8,3,2],[9,1,0],[9,3,0],[9,4,1],[9,8,0],[10,0,1],[10,2,2]]",26,334,15375,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s140_9438d0a6a94c40a2,9438d0a6a94c40a2,11,41,140,508030172499348679,0.09,3,1,"[[0,0,0],[0,1,2],[0,4,2],[0,5,1],[0,7,2],[1,0,1],[1,3,0],[1,4,2],[1,6,2],[2,1,0],[2,5,1],[2,6,1],[2,7,0],[3,2,0],[4,6,2],[4,9,0],[5,4,2],[5,8,1],[6,1,1],[6,4,1],[6,5,1],[6,6,1],[6,6,2],[6,8,0],[7,1,1],[7,3,0],[7,4,0],[8,3,2],[8,4,2],[8,9,2],[9,0,1],[9,2,2],[9,3,1],[9,5,1],[9,5,2],[9,7,0],[10,0,1],[10,1,0],[10,4,0],[10,6,1],[10,7,1]]",41,319,14760,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s141_1bb5923f2e84d796,1bb5923f2e84d796,11,41,141,428477351572626185,0.09,3,2,"[[0,3,2],[1,1,2],[1,3,0],[1,3,2],[2,0,1],[2,1,1],[2,3,1],[2,6,2],[2,7,1],[2,8,2],[2,9,1],[3,0,0],[3,3,1],[3,5,2],[3,7,2],[3,9,0],[4,1,0],[4,2,0],[5,3,0],[5,6,1],[5,6,2],[5,8,1],[6,1,2],[6,3,0],[6,8,1],[8,0,1],[8,7,0],[9,2,0],[9,2,2],[9,5,2],[9,6,2]]",31,329,15170,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s142_cb112f44bef28159,cb112f44bef28159,11,41,142,8671284286302265148,0.09,3,3,"[[0,0,0],[0,4,2],[0,8,2],[1,3,2],[1,8,1],[2,7,1],[3,0,0],[3,0,1],[3,1,1],[3,5,1],[3,8,0],[3,8,1],[4,9,1],[4,9,2],[5,0,0],[5,2,1],[5,3,2],[6,0,0],[6,0,2],[7,1,0],[7,3,2],[7,4,2],[7,5,2],[7,8,0],[8,0,0],[8,2,0],[8,9,1],[9,0,1],[9,2,1],[10,2,0],[10,3,2],[10,8,2],[10,9,0]]",33,327,15088,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s143_2bde78d42febacf2,2bde78d42febacf2,11,41,143,4713088785174254588,0.09,3,4,"[[0,3,1],[2,0,1],[2,2,0],[2,4,0],[2,9,0],[3,1,0],[3,3,0],[3,7,2],[4,0,0],[4,1,0],[4,1,2],[5,2,0],[5,2,1],[5,3,0],[5,5,0],[5,5,2],[5,7,2],[5,9,0],[5,9,2],[6,3,2],[7,5,2],[7,8,0],[8,7,0],[8,8,0],[9,5,1],[9,8,0],[10,3,1],[10,4,2],[10,6,2]]",29,331,15252,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s144_3c5f1cfc9b4872ce,3c5f1cfc9b4872ce,11,41,144,1357747394219389705,0.09,3,5,"[[0,0,0],[0,1,0],[0,8,2],[1,1,2],[1,6,0],[1,8,0],[2,0,0],[2,1,0],[2,1,1],[2,2,1],[2,3,1],[2,3,2],[2,6,2],[3,8,2],[4,0,1],[4,9,1],[4,9,2],[5,0,0],[5,0,2],[5,6,0],[6,2,0],[6,2,1],[6,3,1],[6,8,0],[6,9,1],[7,3,2],[7,5,2],[7,6,1],[8,4,0],[8,8,1],[8,8,2],[8,9,1],[10,0,0]]",33,327,15088,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s145_1ee11ce547a65140,1ee11ce547a65140,11,41,145,9180162948928751859,0.09,3,6,"[[0,0,2],[0,3,0],[0,4,2],[0,6,2],[1,0,2],[1,1,2],[1,4,0],[1,5,1],[1,6,0],[1,6,1],[2,2,2],[2,6,0],[2,8,0],[2,9,0],[3,4,0],[3,4,1],[3,8,0],[3,9,2],[4,0,1],[4,2,1],[4,3,0],[4,6,0],[4,6,1],[4,7,1],[4,8,1],[5,2,2],[5,6,1],[5,6,2],[5,7,1],[6,7,1],[7,7,0],[8,2,2],[8,4,2],[8,5,2],[8,6,0],[9,2,2],[9,6,2],[10,1,0]]",38,322,14883,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
cklr_m11_s146_3e4f6e99164c54c0,3e4f6e99164c54c0,11,41,146,9059530809957815767,0.09,3,7,"[[1,3,1],[1,9,0],[2,2,0],[2,3,0],[3,3,1],[3,4,1],[3,6,2],[3,7,1],[4,7,0],[5,1,2],[5,2,1],[5,4,2],[7,2,0],[7,4,2],[7,8,1],[8,7,1],[8,8,2],[9,5,0],[10,4,1],[10,5,2],[10,6,0],[10,8,1]]",22,338,15539,"[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",2047,11,11,0
